datetime_UTC,lat,lon
2024.01.31 14:23:53,52.69451409090909,13.366422272727274
2024.01.31 14:23:54,52.69458290909091,13.366381727272728
2024.01.31 14:23:55,52.69465172727273,13.366341181818182
2024.01.31 14:23:56,52.694720545454544,13.366300636363636
2024.01.31 14:23:57,52.69478936363636,13.366260090909092
2024.01.31 14:23:58,52.694858181818184,13.366219545454546
2024.01.31 14:23:59,52.694927,13.366179
2024.01.31 14:24:00,52.694948545454544,13.366166272727273
2024.01.31 14:24:01,52.69497009090909,13.366153545454546
2024.01.31 14:24:02,52.69499163636364,13.366140818181819
2024.01.31 14:24:03,52.69501318181818,13.366128090909092
2024.01.31 14:24:04,52.69503472727273,13.366115363636364
2024.01.31 14:24:05,52.69505627272727,13.366102636363637
2024.01.31 14:24:06,52.695077818181815,13.36608990909091
2024.01.31 14:24:07,52.69509936363636,13.366077181818182
2024.01.31 14:24:08,52.69512090909091,13.366064454545455
2024.01.31 14:24:09,52.695142454545454,13.366051727272728
2024.01.31 14:24:10,52.695164,13.366039
2024.01.31 14:24:11,52.695282,13.365981272727273
2024.01.31 14:24:12,52.6954,13.365923545454546
2024.01.31 14:24:13,52.695518,13.365865818181819
2024.01.31 14:24:14,52.695636,13.365808090909091
2024.01.31 14:24:15,52.695754,13.365750363636364
2024.01.31 14:24:16,52.695871999999994,13.365692636363637
2024.01.31 14:24:17,52.695989999999995,13.36563490909091
2024.01.31 14:24:18,52.696107999999995,13.365577181818182
2024.01.31 14:24:19,52.696225999999996,13.365519454545455
2024.01.31 14:24:20,52.696343999999996,13.365461727272727
2024.01.31 14:24:21,52.696462,13.365404
2024.01.31 14:24:22,52.696459818181815,13.365388545454545
2024.01.31 14:24:23,52.69645763636363,13.36537309090909
2024.01.31 14:24:24,52.69645545454545,13.365357636363637
2024.01.31 14:24:25,52.69645327272727,13.365342181818182
2024.01.31 14:24:26,52.696451090909086,13.365326727272727
2024.01.31 14:24:27,52.69644890909091,13.365311272727272
2024.01.31 14:24:28,52.69644672727273,13.365295818181817
2024.01.31 14:24:29,52.69644454545455,13.365280363636362
2024.01.31 14:24:30,52.696442363636365,13.365264909090909
